"","V1"
"3367",0.899362886177375
"3368",0.672869150009565
"3369",0.922785639151037
"3370",0.76822436332087
"3371",0.76822436332087
"3372",0.748528878094811
"3373",0.748528878094811
"3374",0.739108357169424
"3375",0.739108357169424
"3376",0.701110816158018
"3377",0.548501996447688
"3378",0.548501996447688
"3379",0.721227399284429
"3380",0.721227399284429
"3381",0.721227399284429
"3382",0.721227399284429
"3383",0.857802804929049
"3384",0.906305306614837
"3385",0.906305306614837
"3386",0.873942235935885
"3387",0.597934310116087
"3388",0.597934310116087
"3389",0.597934310116087
"3390",0.81459691141455
"3391",0.854014550121502
"3392",0.840533616977699
"3393",0.840533616977699
"3394",0.807762271003873
"3395",0.807762271003873
"3396",0.807762271003873
"3397",0.807762271003873
"3398",0.807762271003873
"3399",0.719235594422451
"3400",0.789612723515099
"3401",0.789612723515099
"3402",0.789612723515099
"3403",0.883264916671808
"3404",0.732276595398026
"3405",0.573661455498643
"3406",0.573661455498643
"3407",0.847716438620977
"3408",0.847716438620977
"3409",0.847716438620977
"3410",0.847716438620977
"3411",0.942578774280559
"3412",0.942578774280559
"3413",0.942578774280559
"3414",0.801384593274007
"3415",0.801384593274007
"3416",0.801384593274007
"3417",0.801384593274007
"3418",0.801384593274007
"3419",0.860288677461032
"3420",0.890033209631175
"3421",0.890033209631175
"3422",0.768733635991808
"3423",0.852523624542244
"3424",0.852523624542244
"3425",0.819182912550406
"3426",0.823499638421847
"3427",0.823499638421847
"3428",0.823499638421847
"3429",0.823499638421847
"3430",0.823499638421847
"3431",0.612549557170019
"3432",0.612549557170019
"3433",0.969418931265817
"3434",0.791975693853363
"3435",0.791975693853363
"3436",0.811280273559117
"3437",0.811280273559117
"3438",0.811280273559117
"3439",0.811280273559117
"3440",0.811280273559117
"3441",0.811280273559117
"3442",0.811280273559117
"3443",0.811280273559117
"3444",0.811280273559117
"3445",0.811280273559117
"3446",0.811280273559117
"3447",0.811280273559117
"3448",0.811280273559117
"3449",0.811280273559117
"3450",0.811280273559117
"3451",0.811280273559117
"3452",0.811280273559117
"3453",0.843945855905864
"3454",0.80077152719766
"3455",0.80077152719766
"3456",0.746697021944839
"3457",0.746697021944839
"3458",0.593199098775288
"3459",0.779312358327198
"3460",0.779312358327198
"3461",0.779312358327198
"3462",0.779312358327198
"3463",0.779312358327198
"3464",0.779312358327198
"3465",0.779312358327198
"3466",0.788626178781942
"3467",0.941013075824624
"3468",0.825270401875028
"3469",0.825270401875028
"3470",0.825270401875028
"3471",0.825270401875028
"3472",0.825270401875028
"3473",0.825270401875028
"3474",0.825270401875028
"3475",0.825270401875028
"3476",0.825270401875028
"3477",0.825270401875028
"3478",0.792411886891944
"3479",0.706033887649446
"3480",0.775588223835807
"3481",0.775588223835807
"3482",0.775588223835807
"3483",0.775588223835807
"3484",0.800728567909891
"3485",0.800728567909891
"3486",0.704244310817074
"3487",0.704244310817074
"3488",0.837191721752647
"3489",0.921428310052959
"3490",0.921428310052959
"3491",0.745403227885416
"3492",0.730374384833152
"3493",0.932885208301732
"3494",0.668236013028219
"3495",0.700647337427748
"3496",0.535735169442332
"3497",0.716223488735597
"3498",0.716223488735597
"3499",0.716223488735597
"3500",0.716223488735597
"3501",0.913576809091728
"3502",0.899984934266028
"3503",0.899984934266028
"3504",0.922968723917624
"3505",0.922968723917624
"3506",0.922968723917624
"3507",0.922968723917624
"3508",0.922968723917624
"3509",0.922968723917624
"3510",0.74982677192264
"3511",0.74982677192264
"3512",0.746292189315043
"3513",0.636173379113238
"3514",0.870645878643733
"3515",0.913748831080695
"3516",0.913748831080695
"3517",0.913748831080695
"3518",0.913748831080695
"3519",0.564629182187517
"3520",0.564629182187517
"3521",0.564629182187517
"3522",0.564629182187517
"3523",0.709954885817827
"3524",0.814880258618918
"3525",0.814880258618918
"3526",0.734119874283553
"3527",0.903906853548754
"3528",0.909153961388635
"3529",0.909153961388635
"3530",0.909153961388635
"3531",0.909153961388635
"3532",0.865595935293606
"3533",0.866338639062286
"3534",0.704088941600013
"3535",0.611066249431355
"3536",0.611066249431355
"3537",0.45939720678806
"3538",0.781663494146877
"3539",0.781663494146877
"3540",0.825323697853728
"3541",0.935510572693022
"3542",0.935510572693022
"3543",0.935510572693022
"3544",0.713314851323343
"3545",0.779288615435053
"3546",0.779288615435053
"3547",0.779288615435053
"3548",0.779288615435053
"3549",0.779288615435053
"3550",0.779288615435053
"3551",0.738668357052123
"3552",0.532985470266041
"3553",0.532985470266041
"3554",0.663959583428745
"3555",0.748545291325329
"3556",0.825242898517689
"3557",0.825242898517689
"3558",0.825242898517689
"3559",0.825242898517689
"3560",0.825242898517689
"3561",0.736226935961991
"3562",0.820697482833434
"3563",0.754488101462161
"3564",0.754488101462161
"3565",0.712297748325657
"3566",0.852374119236006
"3567",0.852374119236006
"3568",0.852374119236006
"3569",0.789280298744419
"3570",0.755150238443556
"3571",0.755150238443556
"3572",0.782910252973222
"3573",0.782910252973222
"3574",0.782910252973222
"3575",0.782910252973222
"3576",0.782910252973222
"3577",0.782910252973222
"3578",0.972562454569092
"3579",0.861652940672766
"3580",0.861652940672766
"3581",0.861652940672766
"3582",0.861652940672766
"3583",0.861652940672766
"3584",0.861652940672766
"3585",0.861652940672766
"3586",0.861652940672766
"3587",0.861652940672766
"3588",0.861652940672766
"3589",0.868465999988643
"3590",0.868465999988643
"3591",0.868465999988643
"3592",0.868465999988643
"3593",0.868465999988643
"3594",0.868465999988643
"3595",0.809446214737832
"3596",0.83328973121217
"3597",0.83328973121217
"3598",0.820257524159549
"3599",0.694277204601147
"3600",0.694277204601147
"3601",0.681137185539165
"3602",0.681137185539165
"3603",0.985535143096784
"3604",0.955374190941636
"3605",0.944227825328501
"3606",0.944227825328501
"3607",0.685018832025082
"3608",0.816921457535182
"3609",0.66157887473784
"3610",0.611896802498591
"3611",0.697762197913149
"3612",0.697762197913149
"3613",0.697762197913149
"3614",0.697762197913149
"3615",0.697762197913149
"3616",0.887430828122063
"3617",0.887430828122063
"3618",0.887430828122063
"3619",0.902664912566467
"3620",0.902664912566467
"3621",0.723370434777179
"3622",0.723370434777179
"3623",0.723370434777179
"3624",0.708169720273693
"3625",0.708169720273693
"3626",0.897340955227524
"3627",0.897340955227524
"3628",0.94371785366084
"3629",0.94371785366084
"3630",0.811759224228942
"3631",0.913231166726077
"3632",0.891012797364682
"3633",0.891012797364682
"3634",0.891012797364682
"3635",0.891012797364682
"3636",0.891012797364682
"3637",0.891012797364682
"3638",0.891012797364682
"3639",0.911288591467684
"3640",0.915593628032001
"3641",0.776898165012376
"3642",0.776898165012376
"3643",0.780749093675949
"3644",0.780749093675949
"3645",0.896658676831605
"3646",0.896658676831605
"3647",0.896658676831605
"3648",0.896658676831605
"3649",0.862260731100793
"3650",0.862260731100793
"3651",0.703124563302739
"3652",0.726638253137687
"3653",0.95315562011808
"3654",0.95315562011808
"3655",0.840314697294535
"3656",0.840314697294535
"3657",0.840314697294535
"3658",0.915372214054072
"3659",0.915372214054072
"3660",0.893014527635076
"3661",0.893014527635076
"3662",0.949725423826195
"3663",0.873034964146287
"3664",0.873034964146287
"3665",0.873034964146287
"3666",0.898585812158274
"3667",0.616229002415149
"3668",0.635429521429343
"3669",0.94550036047624
"3670",0.94342612767002
"3671",0.727305328328396
"3672",0.727305328328396
"3673",0.782150469404912
"3674",0.782150469404912
"3675",0.704237857903307
"3676",0.673374074122943
"3677",0.80016635610768
"3678",0.788883331005019
"3679",0.788883331005019
"3680",0.762771636056739
"3681",0.777721924927375
"3682",0.80226035991079
"3683",0.800625631400276
"3684",0.803248135920758
"3685",0.803248135920758
"3686",0.803248135920758
"3687",0.822271883695643
"3688",0.822271883695643
"3689",0.822271883695643
"3690",0.799225632686667
"3691",0.714225824064088
"3692",0.714225824064088
"3693",0.87672670104163
"3694",0.87672670104163
"3695",0.87672670104163
"3696",0.884540008589175
"3697",0.872995387302291
"3698",0.872995387302291
"3699",0.892852891606559
"3700",0.892852891606559
"3701",0.892852891606559
"3702",0.867407558663346
"3703",0.713973526076481
"3704",0.647354213912857
"3705",0.510517387460334
"3706",0.565001636045054
"3707",0.565001636045054
"3708",0.547952325434183
"3709",0.547952325434183
"3710",0.547952325434183
"3711",0.952513542239925
"3712",0.748739705843035
"3713",0.748739705843035
"3714",0.777306103473593
"3715",0.777306103473593
"3716",0.777306103473593
"3717",0.777306103473593
"3718",0.771799822491858
"3719",0.771799822491858
"3720",0.771799822491858
"3721",0.771799822491858
"3722",0.771799822491858
"3723",0.771799822491858
"3724",0.771799822491858
"3725",0.771799822491858
"3726",0.771799822491858
"3727",0.771799822491858
"3728",0.771799822491858
"3729",0.771799822491858
"3730",0.747398718171579
"3731",0.731005248980168
"3732",0.827057016934179
"3733",0.827057016934179
"3734",0.827057016934179
"3735",0.827057016934179
"3736",0.827057016934179
"3737",0.827057016934179
"3738",0.827057016934179
"3739",0.764088297036706
"3740",0.764088297036706
"3741",0.764088297036706
"3742",0.764088297036706
"3743",0.764088297036706
"3744",0.764088297036706
"3745",0.72712379792347
"3746",0.686805652626973
"3747",0.686805652626973
"3748",0.686805652626973
"3749",0.686805652626973
"3750",0.681695740269614
"3751",0.534346684685064
"3752",0.589038849373084
"3753",0.589038849373084
"3754",0.758705744116062
"3755",0.758705744116062
"3756",0.806070854128943
"3757",0.806070854128943
"3758",0.806070854128943
"3759",0.806070854128943
"3760",0.806070854128943
"3761",0.837364409588935
"3762",0.7977083267076
"3763",0.7977083267076
"3764",0.800472208740218
"3765",0.856821188810687
"3766",0.784421050724367
"3767",0.784421050724367
"3768",0.784421050724367
"3769",0.784421050724367
"3770",0.784421050724367
"3771",0.784421050724367
"3772",0.744085333527408
"3773",0.675792806036426
"3774",0.883128982768945
"3775",0.845095945680239
"3776",0.835616408218069
"3777",0.835616408218069
"3778",0.835616408218069
"3779",0.835616408218069
"3780",0.84220720732474
"3781",0.936717523052274
"3782",0.919554154878025
"3783",0.919554154878025
"3784",0.91686420506164
"3785",0.899347392583654
"3786",0.856879665902097
"3787",0.856879665902097
"3788",0.929248501429518
"3789",0.929248501429518
"3790",0.929248501429518
"3791",0.929248501429518
"3792",0.848793808069472
"3793",0.870895125460858
"3794",0.870895125460858
"3795",0.870895125460858
"3796",0.870895125460858
"3797",0.705393000577051
"3798",0.705393000577051
"3799",0.653766452258624
"3800",0.653766452258624
"3801",0.653766452258624
"3802",0.697537944260744
"3803",0.697537944260744
"3804",0.774104203191641
"3805",0.774104203191641
"3806",0.774104203191641
"3807",0.774104203191641
"3808",0.774104203191641
"3809",0.774104203191641
"3810",0.774104203191641
"3811",0.774104203191641
"3812",0.774104203191641
"3813",0.774104203191641
"3814",0.961740477136983
"3815",0.933756488595387
"3816",0.933756488595387
"3817",0.807286089125191
"3818",0.763792693538132
"3819",0.879851578769318
"3820",0.879851578769318
"3821",0.879851578769318
"3822",0.879851578769318
"3823",0.879851578769318
"3824",0.879851578769318
"3825",0.908943227457763
"3826",0.686878932027758
"3827",0.869388633082347
"3828",0.869388633082347
"3829",0.885042321912036
"3830",0.885042321912036
"3831",0.885042321912036
"3832",0.872279875091199
"3833",0.687994204240322
"3834",0.706267698569525
"3835",0.831989411726071
"3836",0.831989411726071
"3837",0.831989411726071
"3838",0.831989411726071
"3839",0.831989411726071
"3840",0.831989411726071
"3841",0.831989411726071
"3842",0.820400149921601
"3843",0.820400149921601
"3844",0.820400149921601
"3845",0.820400149921601
"3846",0.820400149921601
"3847",0.820400149921601
"3848",0.820400149921601
"3849",0.701949692054639
"3850",0.701949692054639
"3851",0.701949692054639
"3852",0.701949692054639
"3853",0.701949692054639
"3854",0.701949692054639
"3855",0.701949692054639
"3856",0.734636732182009
"3857",0.734636732182009
"3858",0.863249877128835
"3859",0.747266410139547
"3860",0.747266410139547
"3861",0.747266410139547
"3862",0.747266410139547
"3863",0.747266410139547
"3864",0.747266410139547
"3865",0.817652934043973
"3866",0.817652934043973
"3867",0.817652934043973
"3868",0.725156167390206
"3869",0.871724022551919
"3870",0.871724022551919
"3871",0.871724022551919
"3872",0.919252207030485
"3873",0.919252207030485
"3874",0.735339879075301
"3875",0.735339879075301
"3876",0.735339879075301
"3877",0.871113576470089
"3878",0.871113576470089
"3879",0.871113576470089
"3880",0.871113576470089
"3881",0.777288365356139
"3882",0.777288365356139
"3883",0.777288365356139
"3884",0.683806494966096
"3885",0.745436947379661
"3886",0.810370886419766
"3887",0.810370886419766
"3888",0.478442505173056
"3889",0.478442505173056
"3890",0.478442505173056
"3891",0.877207311568782
"3892",0.877207311568782
"3893",0.877207311568782
"3894",0.877207311568782
"3895",0.877207311568782
"3896",0.877207311568782
"3897",0.877207311568782
"3898",0.813446047257523
"3899",0.813446047257523
"3900",0.778787720342038
"3901",0.807166696729935
"3902",0.711047863009112
"3903",0.711047863009112
"3904",0.711047863009112
"3905",0.711047863009112
"3906",0.77408549428783
"3907",0.77408549428783
"3908",0.612336801734085
"3909",0.612336801734085
"3910",0.553485403273436
"3911",0.629108370530765
"3912",0.629108370530765
"3913",0.823566361481748
"3914",0.83527565085139
"3915",0.940831774652462
"3916",0.940831774652462
"3917",0.940831774652462
"3918",0.940831774652462
"3919",0.985388532247502
"3920",0.985388532247502
"3921",0.98914237320913
"3922",0.989242911634408
"3923",0.989242911634408
"3924",0.708489117446334
"3925",0.708489117446334
"3926",0.708489117446334
"3927",0.708489117446334
"3928",0.708489117446334
"3929",0.713576101842508
"3930",0.713576101842508
"3931",0.713576101842508
"3932",0.966589244100402
"3933",0.966589244100402
"3934",0.824398169374615
"3935",0.883444639940763
"3936",0.485290082368783
"3937",0.485290082368783
"3938",0.485290082368783
"3939",0.485290082368783
"3940",0.485290082368783
"3941",0.485290082368783
"3942",0.485290082368783
"3943",0.485290082368783
"3944",0.485290082368783
"3945",0.485290082368783
"3946",0.500794047645617
"3947",0.611237231371708
"3948",0.611237231371708
"3949",0.697835430012808
"3950",0.697835430012808
"3951",0.697835430012808
"3952",0.697835430012808
"3953",0.697835430012808
"3954",0.697835430012808
"3955",0.715293840847683
"3956",0.715293840847683
"3957",0.89312984084327
"3958",0.861261680499258
"3959",0.868342347659807
"3960",0.712341917839834
"3961",0.712341917839834
"3962",0.911055367308633
"3963",0.911055367308633
"3964",0.848816014946707
"3965",0.848816014946707
"3966",0.848816014946707
"3967",0.848816014946707
"3968",0.848816014946707
"3969",0.848816014946707
"3970",0.640542191017867
"3971",0.806800409501283
"3972",0.806800409501283
"3973",0.806800409501283
"3974",0.824386372683472
"3975",0.824386372683472
"3976",0.824386372683472
"3977",0.824386372683472
"3978",0.824386372683472
"3979",0.824386372683472
"3980",0.824386372683472
"3981",0.824386372683472
"3982",0.824386372683472
"3983",0.895350028540287
"3984",0.895350028540287
"3985",0.895350028540287
"3986",0.874914967570402
"3987",0.874914967570402
"3988",0.874914967570402
"3989",0.874914967570402
"3990",0.672971468262743
"3991",0.661599025818458
"3992",0.698050412887546
"3993",0.698050412887546
"3994",0.616388918592841
"3995",0.616388918592841
"3996",0.616388918592841
"3997",0.616388918592841
"3998",0.616388918592841
"3999",0.616388918592841
"4000",0.616388918592841
"4001",0.561195204062445
"4002",0.627774993745222
"4003",0.690212545984383
"4004",0.690212545984383
"4005",0.690212545984383
"4006",0.690212545984383
"4007",0.690212545984383
"4008",0.677225010552379
"4009",0.677225010552379
"4010",0.677225010552379
"4011",0.691568363826448
"4012",0.697906904482205
"4013",0.697906904482205
"4014",0.697733504828381
"4015",0.697733504828381
"4016",0.697733504828381
"4017",0.682163060846568
"4018",0.834535301893709
"4019",0.739098905022231
"4020",0.622891191594633
"4021",0.843443377432107
"4022",0.843443377432107
"4023",0.843443377432107
"4024",0.843443377432107
"4025",0.562712191104214
"4026",0.502830960151869
"4027",0.502830960151869
"4028",0.613385650289194
"4029",0.613385650289194
"4030",0.613385650289194
"4031",0.613385650289194
"4032",0.613385650289194
"4033",0.613385650289194
"4034",0.613385650289194
"4035",0.578856980743964
"4036",0.578856980743964
"4037",0.578856980743964
"4038",0.578856980743964
"4039",0.611846297944327
"4040",0.695005726132417
"4041",0.779602364959551
"4042",0.779602364959551
"4043",0.924933184321951
"4044",0.849573763774111
"4045",0.849573763774111
"4046",0.929695071683425
"4047",0.787854154158959
"4048",0.787854154158959
"4049",0.787854154158959
"4050",0.787854154158959
"4051",0.787854154158959
"4052",0.80714714746955
"4053",0.842519316701596
"4054",0.842519316701596
"4055",0.859250711609216
"4056",0.859250711609216
"4057",0.840657357447043
"4058",0.848500949541965
"4059",0.90889770176158
"4060",0.840212559767451
"4061",0.840212559767451
"4062",0.840212559767451
"4063",0.840212559767451
"4064",0.840212559767451
"4065",0.840212559767451
"4066",0.840212559767451
"4067",0.687407070242541
"4068",0.687407070242541
"4069",0.687407070242541
"4070",0.687407070242541
"4071",0.687407070242541
"4072",0.807979393869305
"4073",0.829672263922613
"4074",0.959604932674615
"4075",0.893795621055035
"4076",0.893795621055035
"4077",0.893795621055035
"4078",0.817090602936084
"4079",0.817090602936084
"4080",0.916970655499681
"4081",0.916970655499681
"4082",0.916970655499681
"4083",0.916970655499681
"4084",0.916970655499681
"4085",0.916970655499681
"4086",0.916970655499681
"4087",0.916970655499681
"4088",0.916970655499681
"4089",0.916970655499681
"4090",0.916970655499681
"4091",0.866313620203957
"4092",0.866313620203957
"4093",0.833841625886006
"4094",0.833841625886006
"4095",0.823900033895791
"4096",0.969568229626023
"4097",0.784888222543229
"4098",0.784888222543229
"4099",0.784888222543229
"4100",0.784888222543229
"4101",0.784888222543229
"4102",0.818420172696367
"4103",0.818420172696367
"4104",0.818420172696367
"4105",0.781406916842403
"4106",0.781406916842403
"4107",0.781406916842403
"4108",0.819595121928152
"4109",0.819595121928152
"4110",0.819595121928152
"4111",0.882601867684411
"4112",0.688655930734025
"4113",0.841760938721124
"4114",0.841760938721124
"4115",0.841760938721124
"4116",0.841760938721124
"4117",0.841760938721124
"4118",0.770283880098427
"4119",0.770283880098427
"4120",0.822470788642887
"4121",0.804269798785778
"4122",0.773218477236907
"4123",0.773218477236907
"4124",0.773218477236907
"4125",0.705993300234091
"4126",0.705993300234091
"4127",0.705993300234091
"4128",0.705993300234091
"4129",0.615567548682775
"4130",0.937115420195195
"4131",0.937115420195195
"4132",0.895772316651624
"4133",0.828382733178082
"4134",0.828382733178082
"4135",0.85667510351038
"4136",0.85667510351038
"4137",0.830967002367987
"4138",0.917989709749361
"4139",0.57213615450813
"4140",0.57213615450813
"4141",0.57213615450813
"4142",0.55446691106706
"4143",0.736494698437081
"4144",0.726765041583082
"4145",0.726765041583082
"4146",0.726765041583082
"4147",0.726765041583082
"4148",0.726765041583082
"4149",0.726765041583082
"4150",0.726765041583082
"4151",0.726765041583082
"4152",0.726765041583082
"4153",0.82267828971407
"4154",0.82267828971407
"4155",0.82267828971407
"4156",0.767873782123383
"4157",0.767873782123383
"4158",0.767873782123383
"4159",0.767873782123383
"4160",0.767873782123383
"4161",0.767873782123383
"4162",0.767873782123383
"4163",0.886108077477784
"4164",0.886108077477784
"4165",0.886108077477784
"4166",0.734086083430442
"4167",0.857797021859856
"4168",0.857797021859856
"4169",0.82990654794754
"4170",0.82990654794754
"4171",0.82671043067235
"4172",0.82671043067235
"4173",0.848759562033836
"4174",0.848759562033836
"4175",0.848759562033836
"4176",0.848759562033836
"4177",0.963878584568634
"4178",0.922483174278078
"4179",0.886565013071884
"4180",0.886565013071884
"4181",0.886565013071884
"4182",0.886565013071884
"4183",0.79067208565976
"4184",0.79067208565976
"4185",0.777624287308418
"4186",0.777624287308418
"4187",0.828859957545515
"4188",0.828859957545515
"4189",0.858147110178959
"4190",0.940446444225468
"4191",0.807187873778928
"4192",0.905742885770563
"4193",0.742563429945785
"4194",0.770494245574474
"4195",0.799729120842515
"4196",0.799729120842515
"4197",0.799729120842515
"4198",0.799729120842515
"4199",0.799729120842515
"4200",0.799729120842515
"4201",0.799729120842515
"4202",0.810353548245985
"4203",0.810353548245985
"4204",0.810353548245985
"4205",0.733318902478132
"4206",0.733318902478132
"4207",0.806623102283492
"4208",0.806623102283492
"4209",0.806623102283492
"4210",0.806623102283492
"4211",0.806623102283492
"4212",0.806623102283492
"4213",0.720370467508557
"4214",0.720370467508557
"4215",0.720370467508557
"4216",0.720370467508557
"4217",0.900079431246803
"4218",0.900079431246803
"4219",0.900079431246803
"4220",0.794038290917921
"4221",0.794038290917921
"4222",0.861751923310482
"4223",0.775683246171942
"4224",0.775683246171942
"4225",0.901737710169571
"4226",0.898264415625209
"4227",0.898264415625209
"4228",0.898264415625209
"4229",0.88977745431756
"4230",0.88977745431756
"4231",0.88977745431756
"4232",0.88977745431756
"4233",0.88977745431756
"4234",0.88977745431756
"4235",0.88977745431756
"4236",0.88977745431756
"4237",0.88977745431756
"4238",0.88977745431756
"4239",0.88977745431756
"4240",0.889850589435669
"4241",0.889850589435669
"4242",0.857621884770929
"4243",0.857621884770929
"4244",0.811855731235687
"4245",0.803127517582114
"4246",0.803127517582114
"4247",0.803127517582114
"4248",0.803127517582114
"4249",0.803127517582114
"4250",0.803127517582114
"4251",0.646284237014703
"4252",0.843978791065777
"4253",0.843978791065777
"4254",0.774856529868248
"4255",0.774856529868248
"4256",0.774856529868248
"4257",0.774856529868248
"4258",0.774856529868248
"4259",0.774856529868248
"4260",0.838472449878784
"4261",0.695710397747447
"4262",0.814255813607922
"4263",0.814255813607922
"4264",0.814255813607922
"4265",0.753213928957584
"4266",0.753213928957584
"4267",0.753213928957584
"4268",0.789738766351815
"4269",0.789738766351815
"4270",0.808312428737001
"4271",0.808312428737001
"4272",0.871556255297825
"4273",0.726392334583569
"4274",0.726392334583569
"4275",0.96041045063659
"4276",0.761131358499335
"4277",0.761131358499335
"4278",0.761131358499335
"4279",0.785262101282654
"4280",0.704786397058516
"4281",0.704786397058516
"4282",0.895408773782818
"4283",0.895408773782818
"4284",0.895408773782818
"4285",0.836873603978808
"4286",0.836873603978808
"4287",0.836873603978808
"4288",0.750729376427438
"4289",0.750729376427438
"4290",0.637102716782508
"4291",0.596748441556565
"4292",0.905654060077042
"4293",0.905654060077042
"4294",0.905654060077042
"4295",0.653764065318823
"4296",0.714035457732617
"4297",0.84018978457587
"4298",0.84018978457587
"4299",0.84018978457587
"4300",0.84018978457587
"4301",0.84018978457587
"4302",0.84018978457587
"4303",0.814595737098395
"4304",0.814595737098395
"4305",0.816825340055111
"4306",0.84917177180219
"4307",0.84917177180219
"4308",0.84917177180219
"4309",0.84917177180219
"4310",0.83105109778457
"4311",0.910711572659348
"4312",0.987720307908583
"4313",0.832074300686708
"4314",0.7728724860051
"4315",0.7728724860051
"4316",0.7728724860051
"4317",0.7728724860051
"4318",0.7728724860051
"4319",0.811085552723492
"4320",0.811085552723492
"4321",0.811085552723492
"4322",0.938584446363375
"4323",0.938584446363375
"4324",0.873863439174527
"4325",0.873863439174527
"4326",0.860715750374392
"4327",0.860715750374392
"4328",0.860715750374392
"4329",0.860715750374392
"4330",0.860715750374392
"4331",0.860715750374392
"4332",0.860715750374392
"4333",0.860715750374392
"4334",0.860715750374392
"4335",0.860715750374392
"4336",0.860715750374392
"4337",0.860715750374392
"4338",0.860715750374392
"4339",0.860715750374392
"4340",0.860715750374392
"4341",0.766319530464416
"4342",0.93174850292856
"4343",0.889317446586077
"4344",0.889317446586077
"4345",0.889317446586077
"4346",0.8952017103643
"4347",0.8952017103643
"4348",0.8952017103643
"4349",0.712978477059935
"4350",0.712978477059935
"4351",0.712978477059935
"4352",0.712978477059935
"4353",0.712978477059935
"4354",0.618711094097222
"4355",0.618711094097222
"4356",0.93258609037463
"4357",0.93258609037463
"4358",0.93258609037463
"4359",0.93258609037463
"4360",0.93258609037463
"4361",0.935760307425244
"4362",0.760067121650275
"4363",0.788794081577731
"4364",0.788794081577731
"4365",0.788794081577731
"4366",0.788794081577731
"4367",0.788794081577731
"4368",0.788794081577731
"4369",0.788794081577731
"4370",0.716960701808924
"4371",0.617332996376878
"4372",0.617332996376878
"4373",0.765168443122279
"4374",0.765168443122279
"4375",0.765168443122279
"4376",0.743102880228555
"4377",0.903499600791168
"4378",0.903499600791168
"4379",0.903499600791168
"4380",0.934372238612753
"4381",0.934372238612753
"4382",0.903713519230373
"4383",0.823719457664745
"4384",0.823719457664745
"4385",0.823719457664745
"4386",0.823719457664745
"4387",0.867143159827373
"4388",0.867143159827373
"4389",0.867143159827373
"4390",0.867143159827373
"4391",0.877146632475585
"4392",0.839542022738534
"4393",0.839542022738534
"4394",0.839542022738534
"4395",0.836990167308996
"4396",0.929509956839306
"4397",0.929509956839306
"4398",0.929509956839306
"4399",0.929509956839306
"4400",0.929509956839306
"4401",0.915347263441207
"4402",0.915347263441207
"4403",0.915347263441207
"4404",0.915347263441207
"4405",0.915347263441207
"4406",0.915347263441207
"4407",0.912157675961878
"4408",0.859039009730522
"4409",0.859039009730522
"4410",0.859039009730522
"4411",0.860350403970942
"4412",0.914983580764279
"4413",0.914983580764279
"4414",0.914983580764279
"4415",0.914983580764279
"4416",0.604893052327344
"4417",0.96310160631255
"4418",0.657932138351945
"4419",0.657932138351945
"4420",0.675828207208602
"4421",0.803785053254587
"4422",0.796357154307362
"4423",0.796357154307362
"4424",0.796357154307362
"4425",0.810096708111225
"4426",0.810096708111225
"4427",0.810096708111225
"4428",0.696403649057162
"4429",0.696403649057162
"4430",0.775334822793633
"4431",0.843043797620767
"4432",0.843043797620767
"4433",0.929126577589965
"4434",0.929126577589965
"4435",0.929126577589965
"4436",0.850331721411859
"4437",0.850331721411859
"4438",0.850331721411859
"4439",0.850331721411859
"4440",0.890060139444191
"4441",0.890060139444191
"4442",0.693792666434079
"4443",0.734991870955845
"4444",0.821121974172204
"4445",0.821121974172204
"4446",0.821121974172204
"4447",0.871069036899614
"4448",0.871069036899614
"4449",0.871069036899614
"4450",0.871069036899614
"4451",0.871069036899614
"4452",0.908908945082591
"4453",0.798924805215935
"4454",0.798924805215935
"4455",0.798924805215935
"4456",0.831470827504466
"4457",0.831470827504466
"4458",0.831470827504466
"4459",0.831470827504466
"4460",0.831470827504466
"4461",0.875794699675025
"4462",0.875794699675025
"4463",0.681481567101174
"4464",0.709990304846584
"4465",0.709990304846584
"4466",0.709990304846584
"4467",0.733287427624619
"4468",0.733287427624619
"4469",0.733287427624619
"4470",0.733287427624619
"4471",0.850678608389615
"4472",0.850678608389615
"4473",0.850678608389615
"4474",0.850678608389615
"4475",0.850678608389615
"4476",0.848116495556782
"4477",0.816996287427474
"4478",0.816996287427474
"4479",0.816996287427474
"4480",0.816996287427474
"4481",0.824866010839198
"4482",0.824866010839198
"4483",0.824866010839198
"4484",0.824866010839198
"4485",0.824866010839198
"4486",0.824866010839198
"4487",0.830576450175474
"4488",0.931522792710873
"4489",0.898251599652053
"4490",0.898251599652053
"4491",0.898251599652053
"4492",0.757597067128119
"4493",0.757597067128119
"4494",0.757597067128119
"4495",0.912738909293044
"4496",0.756847582171262
"4497",0.756847582171262
"4498",0.756847582171262
"4499",0.940565998973851
"4500",0.92407594329
"4501",0.92407594329
"4502",0.92407594329
"4503",0.760804755054974
"4504",0.760804755054974
"4505",0.652171010499826
"4506",0.652171010499826
"4507",0.686041991492874
"4508",0.846694772776929
"4509",0.846694772776929
"4510",0.800924989204774
"4511",0.877982638270334
"4512",0.956424213818264
"4513",0.941903683516637
"4514",0.924132006757604
"4515",0.885386910348426
"4516",0.922551781183861
"4517",0.68196724891563
"4518",0.68196724891563
"4519",0.67336914321665
"4520",0.895428022914865
"4521",0.895428022914865
"4522",0.870551862243918
"4523",0.842658760692497
"4524",0.842658760692497
"4525",0.842658760692497
"4526",0.773941526110724
"4527",0.685165433205849
"4528",0.630976848739087
"4529",0.630976848739087
"4530",0.536492643536239
"4531",0.536492643536239
"4532",0.875916152883258
