"","x"
"367",-0.406469396276081
"368",1.49814393146077
"369",-0.923299143501156
"370",-1.59326363064477
"371",-0.607458742419166
"372",-0.396898475031172
"373",-1.02857927719515
"374",-1.0764338834197
"375",-0.837160852296977
"376",-0.865873616031703
"377",3.0582040943809
"378",0.0529348234795409
"379",2.04368644242057
"380",0.244353248377717
"381",2.58922895338037
"382",0.340062460826805
"383",-0.234192813867723
"384",2.63708355960491
"385",2.44566513470674
"386",-0.387327553786264
"387",0.282636933357352
"388",1.98626091495112
"389",1.26844182158296
"390",0.943030499256059
"391",-0.042774388969547
"392",-0.0332034677246382
"393",-0.100199916439
"394",-0.138483601418635
"395",1.28758366407278
"396",0.426200752030984
"397",-0.100199916439
"398",0.646331940663886
"399",-0.444753081255716
"400",-1.44012889072623
"401",1.18230353037878
"402",0.722899310623156
"403",0.627190098174068
"404",0.962172341745876
"405",-0.205480050132997
"406",0.21564048464299
"407",0.0912185084591761
"408",-0.0619162314593646
"409",-1.27742322956278
"410",-0.042774388969547
"411",1.60342406515477
"412",-0.722309797358071
"413",-1.18171401711369
"414",-0.119341758928817
"415",0.158214957173538
"416",0.579335491949524
"417",-1.36356152076696
"418",-0.885015458521521
"419",-0.645742427398801
"420",1.69913327760385
"421",-0.291618341337176
"422",1.87140986001221
"423",-0.463894923745534
"424",1.67999143511404
"425",-0.167196365153361
"426",-1.23913954458315
"427",0.703757468133339
"428",-0.282047420092267
"429",0.206069563398082
"430",2.69450908707437
"431",-0.148054522663544
"432",-0.358614790051537
"433",-0.588316899929348
"434",-0.243763735112632
"435",-0.741451639847889
"436",1.02916879046024
"437",0.569764570704616
"438",0.37834614580644
"439",0.971743262990785
"440",0.847321286806971
"441",-0.128912680173726
"442",-0.33947294756172
"443",0.0625057447244497
"444",0.273066012112443
"445",0.282636933357352
"446",0.0146511384999057
"447",1.82355525378767
"448",0.69418654688843
"449",0.148644035928629
"450",0.368775224561531
"451",1.18230353037878
"452",-0.349043868806628
"453",0.608048255684251
"454",-0.483036766235351
"455",0.923888656766241
"456",-0.454324002500625
"457",-0.521320451214987
"458",-0.301189262582084
"459",-0.875444537276612
"460",-0.0810580739491822
"461",0.866463129296788
"462",-0.454324002500625
"463",-0.435182160010808
"464",1.60342406515477
"465",0.263495090867534
"466",-0.502178608725169
"467",0.818608523072244
"468",-0.0714871527042734
"469",-0.387327553786264
"470",1.07702339668478
"471",-1.28699415080769
"472",-0.664884269888619
"473",0.952601420500967
"474",1.48857301021586
"475",0.435771673275893
"476",-0.904157301011338
"477",0.0625057447244497
"478",-0.530891372459895
"479",2.82850198450309
"480",4.42684583240286
"481",-0.425611238765899
"482",0.981314184235694
"483",-0.262905577602449
"484",2.4073814497271
"485",-0.25333465635754
"486",-0.0619162314593646
"487",2.06282828491039
"488",-1.48798349695077
"489",-0.932870064746065
"490",1.57471130142004
"491",1.00045602672551
"492",-0.444753081255716
"493",1.05788155419496
"494",0.69418654688843
"495",1.23015813660332
"496",-0.550033214949713
"497",0.196498642153173
"498",-1.2965650720526
"499",0.0433639022346321
"500",-1.11471756839933
"501",-1.2965650720526
"502",0.340062460826805
"503",-0.923299143501156
"504",-0.952011907235882
"505",-1.02857927719515
"506",-0.358614790051537
"507",0.464484437010619
"508",0.474055358255528
"509",-0.636171506153892
"510",0.100789429704085
"511",-1.23913954458315
"512",-0.100199916439
"513",-0.942440985990974
"514",-1.26785230831787
"515",0.474055358255528
"516",0.646331940663886
"517",0.119931272193902
"518",-0.234192813867723
"519",0.253924169622626
"520",-1.0764338834197
"521",0.0912185084591761
"522",-0.109770837683909
"523",-2.03352600791058
"524",-0.186338207643179
"525",-0.875444537276612
"526",-1.27742322956278
"527",-0.138483601418635
"528",1.0961652391746
"529",0.119931272193902
"530",0.263495090867534
"531",-0.674455191133527
"532",-0.942440985990974
"533",-0.626600584908983
"534",-1.39227428450169
"535",0.253924169622626
"536",-1.0764338834197
"537",-0.530891372459895
"538",-0.550033214949713
"539",2.12025381237984
"540",-0.406469396276081
"541",-0.0810580739491822
"542",1.54599853768531
"543",-0.530891372459895
"544",3.97701253389215
"545",0.713328389378248
"546",0.483626279500437
"547",0.244353248377717
"548",-0.856302694786794
"549",-1.90910403172676
"550",0.0912185084591761
"551",-0.980724670970609
"552",-0.741451639847889
